age,gender,state,city,country,traffic_source,total_order,total_spend,avg_order_value,unique_category_count,is_churn,y_pred,y_probs
19,1,66,7261,4,4,1,119.93999862670898,119.93999862670898,2,1,1.0,0.5580079555531016
46,1,211,840,0,3,1,40.0,40.0,1,0,1.0,0.5533432782577942
61,1,202,5696,14,4,1,25.0,25.0,1,1,1.0,0.558198308633302
55,0,216,2071,14,4,2,354.0,177.0,2,1,0.0,0.42378446559405264
30,1,211,4008,0,2,1,32.45000076293945,32.45000076293945,1,1,1.0,0.558386804897365
54,0,192,7261,4,4,3,132.95000076293945,44.31666692097982,3,1,0.0,0.38299628558526094
30,1,45,1599,11,2,1,29.989999771118164,29.989999771118164,1,0,1.0,0.5501621189219384
21,0,168,3930,7,4,1,37.799999237060554,37.799999237060554,1,1,1.0,0.5539237166394119
42,0,51,5401,13,4,1,63.180000305175774,63.180000305175774,1,1,1.0,0.5549196812015005
35,0,106,3590,14,4,1,24.989999771118164,24.989999771118164,1,1,1.0,0.5523295791518289
40,1,27,4631,14,4,1,153.0,153.0,1,1,1.0,0.6481643103914143
54,1,54,214,2,4,1,27.989999771118164,27.989999771118164,1,1,1.0,0.5463317425641302
47,0,66,2585,4,4,3,74.48000144958496,24.826667149861652,3,1,0.0,0.38066431387369276
13,0,89,6168,14,4,1,166.25,166.25,2,1,1.0,0.5863786546826102
22,0,55,6180,14,4,1,62.94999980926514,62.94999980926514,2,1,1.0,0.5558924610544529
27,0,195,2485,4,4,1,298.3199996948242,298.3199996948242,3,0,1.0,0.5423029142432528
62,0,42,3829,12,0,4,288.20000171661377,72.05000042915344,4,0,0.0,0.31847950936534397
46,0,209,6420,14,4,1,159.99000549316406,159.99000549316406,2,1,1.0,0.5777742997518509
33,1,111,3067,4,0,1,92.68000030517578,92.68000030517578,2,1,1.0,0.5616270678076803
48,1,195,547,4,4,2,59.9900016784668,29.9950008392334,2,1,0.0,0.4881948232452944
52,1,9,7339,4,4,1,38.84000015258789,38.84000015258789,1,1,1.0,0.5456890854696292
51,1,11,4044,14,4,1,94.48999786376953,94.48999786376953,2,1,1.0,0.5467734654817966
65,1,202,5696,14,4,1,70.0,70.0,1,0,1.0,0.5655581334453316
20,0,191,2509,4,4,1,64.5199966430664,64.5199966430664,1,1,1.0,0.5439625539213422
57,0,66,5973,4,0,1,65.0,65.0,1,1,1.0,0.5727050545373165
12,1,190,3058,4,4,2,173.5,86.75,5,1,0.0,0.44630537531085934
16,1,215,7022,2,4,1,119.0,119.0,1,1,1.0,0.5546293286529267
41,0,66,5214,4,4,1,73.75,73.75,2,1,1.0,0.5669428685170336
66,0,68,7255,4,1,1,112.5,112.5,1,1,1.0,0.5392784317493413
17,1,84,3069,4,4,1,130.39000129699707,130.39000129699707,2,1,1.0,0.5561553128873659
67,0,204,547,4,4,2,242.1699981689453,121.08499908447266,3,1,0.0,0.44121007543595053
54,1,56,547,4,4,1,67.98999786376953,67.98999786376953,1,1,1.0,0.5723766486020213
62,1,31,65,12,4,1,251.01999950408936,251.01999950408936,5,1,1.0,0.5494609103882677
38,1,168,4615,7,4,1,268.01999282836914,268.01999282836914,5,1,1.0,0.627153718241958
17,1,66,5973,4,4,2,57.94000053405761,28.970000267028805,2,0,0.0,0.4277218872154644
65,0,92,5973,4,4,1,22.200000762939453,22.200000762939453,1,1,1.0,0.5568189381992444
68,0,191,4369,4,4,1,9.25,9.25,1,1,1.0,0.5316699591304266
66,1,65,6358,7,4,1,84.67000198364258,84.67000198364258,2,1,1.0,0.5556998509613873
16,1,66,3062,4,4,2,79.9900016784668,39.9950008392334,3,1,0.0,0.4396709675150176
12,0,17,1040,3,4,1,15.420000076293944,15.420000076293944,1,1,1.0,0.5508792888876588
22,1,66,452,4,4,1,39.9900016784668,39.9900016784668,1,0,1.0,0.5491212337068474
18,1,84,1308,4,4,1,19.989999771118164,19.989999771118164,1,0,1.0,0.5513076266720494
66,1,17,4190,3,4,1,99.94999694824217,99.94999694824217,1,1,1.0,0.5928994711272935
54,1,3,4142,14,3,1,28.5,28.5,1,1,1.0,0.5554443851703039
42,1,26,945,11,4,1,89.98999786376953,89.98999786376953,1,1,1.0,0.5813180885350188
33,0,24,5603,7,0,2,69.15999984741211,34.579999923706055,3,1,0.0,0.4272002622398348
63,0,51,3855,13,1,1,62.0,62.0,1,0,1.0,0.5526503699659817
29,1,26,945,11,4,1,139.95000076293945,139.95000076293945,3,1,1.0,0.5989843161814006
33,0,100,3062,4,3,1,207.47999954223633,207.47999954223633,2,1,1.0,0.513124081594742
28,0,42,6714,12,2,3,241.88999938964844,80.62999979654948,4,0,0.0,0.3449837779240358
34,0,46,1600,11,4,2,43.260000228881836,21.630000114440918,2,1,0.0,0.4449318564750569
34,1,9,2596,4,4,1,13.75,13.75,1,1,1.0,0.5842508505975375
28,0,176,4873,3,3,2,67.21000099182129,33.605000495910645,3,0,0.0,0.4569024502695691
63,1,74,5973,4,3,1,27.8799991607666,27.8799991607666,1,1,1.0,0.558198308633302
62,1,19,3774,4,4,3,464.9400119781494,154.98000399271646,4,0,0.0,0.39471568496304693
41,0,187,5944,11,3,1,140.0,140.0,1,1,1.0,0.5894402674215915
53,1,101,1261,4,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5357529417631047
14,0,106,4498,14,4,2,316.9799995422363,158.48999977111816,4,1,0.0,0.4218788256987853
13,1,11,4971,14,4,1,28.0,28.0,1,1,1.0,0.5121860560821101
22,0,56,7345,4,3,1,214.9699993133545,214.9699993133545,3,0,1.0,0.6195588409845595
37,1,66,6290,4,4,1,25.0,25.0,1,1,1.0,0.5582991567380384
60,0,187,5944,11,4,1,59.58000183105469,59.58000183105469,1,1,1.0,0.5546073270550655
34,1,76,5596,7,4,1,202.9300022125244,202.9300022125244,5,1,1.0,0.5174102734820655
62,0,85,7249,4,4,2,73.27000045776367,36.635000228881836,3,1,0.0,0.4046262003071161
35,0,66,2596,4,4,1,56.98000144958496,56.98000144958496,2,1,1.0,0.5526312701108871
49,0,202,3589,14,4,1,28.0,28.0,1,1,1.0,0.5523295791518289
37,1,71,4367,11,2,1,56.0,56.0,1,1,1.0,0.5592867975178103
68,1,85,7252,4,4,1,41.41999816894531,41.41999816894531,1,1,1.0,0.5484106433577304
45,1,190,6290,4,4,1,90.68000030517578,90.68000030517578,1,0,1.0,0.5646406787203596
38,0,84,5995,4,4,1,44.0,44.0,1,1,1.0,0.5579998406864993
42,0,66,7228,4,4,1,232.99000549316406,232.99000549316406,3,1,1.0,0.5932474863421762
19,0,124,2221,3,3,1,11.489999771118164,11.489999771118164,1,1,1.0,0.5686851979574498
68,1,204,7343,4,4,1,73.5,73.5,2,1,1.0,0.50073644634273
44,1,51,2769,13,4,1,15.75,15.75,1,0,1.0,0.5483397099869131
54,0,204,1628,4,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5521041432802232
28,0,15,5319,8,1,1,10.779999732971191,10.779999732971191,1,1,1.0,0.5865662106559383
70,1,177,5380,3,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.558198308633302
47,0,17,2989,3,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5757971484289075
27,1,184,1016,3,4,1,73.98999977111816,73.98999977111816,2,1,1.0,0.5548465359860766
55,1,67,7228,4,3,1,240.98999786376953,240.98999786376953,2,1,1.0,0.5788174483761747
58,0,192,2165,4,3,2,74.48999977111816,37.24499988555908,2,1,0.0,0.45808764110637684
18,1,101,5973,4,4,1,5.289999961853027,5.289999961853027,1,1,1.0,0.553594783300108
62,0,141,4477,14,3,1,223.97000122070312,223.97000122070312,1,1,1.0,0.5337275020901827
19,0,226,547,4,4,1,344.9499969482422,344.9499969482422,2,1,1.0,0.5777442644648991
59,0,92,454,4,4,1,192.07999992370605,192.07999992370605,4,1,1.0,0.5415832195701108
14,0,66,6290,4,2,1,84.77999877929688,84.77999877929688,2,1,1.0,0.5534266362822999
67,1,111,7405,4,4,1,59.950000762939446,59.950000762939446,2,1,1.0,0.5317502223115428
31,0,37,1732,4,4,1,50.89999961853027,50.89999961853027,2,1,1.0,0.5457711158305578
51,0,51,5987,13,4,1,39.9900016784668,39.9900016784668,1,1,1.0,0.5571309798604739
56,1,57,2232,9,1,1,43.55999946594238,43.55999946594238,2,0,1.0,0.5473202612036845
17,0,199,471,3,4,1,188.9900054931641,188.9900054931641,1,1,1.0,0.5517833449015603
57,0,75,2569,8,4,1,39.0,39.0,1,0,1.0,0.5521041432802232
42,1,152,532,14,4,1,48.0,48.0,1,1,1.0,0.5615774511189111
52,0,67,7248,4,2,1,135.0,135.0,1,1,1.0,0.6097477657543224
65,0,192,2509,4,2,1,175.08999633789062,175.08999633789062,3,1,1.0,0.5488753904058125
37,1,64,4109,3,4,1,26.040000915527344,26.040000915527344,1,1,1.0,0.5507049511947688
17,1,115,2971,3,4,1,29.950000762939453,29.950000762939453,1,1,1.0,0.5492965328617659
50,1,191,547,4,4,1,19.0,19.0,1,1,1.0,0.5545654150886221
67,1,226,5981,4,4,2,114.93999671936037,57.46999835968018,2,1,0.0,0.43342379290885835
58,0,18,6584,8,4,1,62.85000228881836,62.85000228881836,3,1,1.0,0.5452202625572187
62,1,36,1281,9,4,1,56.97999954223633,56.97999954223633,1,1,1.0,0.5319373210239051
68,0,19,7260,4,4,1,68.0,68.0,1,1,1.0,0.5224692760626811
15,1,51,3697,13,4,2,323.9400005340576,161.9700002670288,3,1,0.0,0.4387542959849421
33,0,100,4507,4,0,1,37.720001220703125,37.720001220703125,1,1,1.0,0.623465165243482
16,0,190,3146,4,4,1,6.940000057220459,6.940000057220459,1,1,1.0,0.561615413902889
40,1,27,2275,14,4,1,115.97000122070312,115.97000122070312,2,1,1.0,0.5558840771449943
32,0,142,2589,8,4,3,404.1800003051758,134.72666676839194,7,0,0.0,0.4155424357137567
39,0,199,5163,3,3,1,68.96999931335449,68.96999931335449,2,1,1.0,0.5557894213282322
36,1,165,1588,3,4,1,238.97999572753903,238.97999572753903,3,0,1.0,0.5645540673540829
46,1,196,23,0,4,1,70.9900016784668,70.9900016784668,2,1,1.0,0.603016511153511
23,1,226,2596,4,4,1,55.97999954223633,55.97999954223633,1,1,1.0,0.5497252906470638
58,1,111,7405,4,4,3,206.77999877929688,68.92666625976562,3,1,0.0,0.41751037960179344
12,1,33,2972,3,4,1,39.5,39.5,1,1,1.0,0.5492965328617659
55,0,70,2522,11,4,1,52.0,52.0,1,0,1.0,0.5630990523962439
21,1,41,84,12,3,2,238.9499969482422,119.4749984741211,3,1,1.0,0.5735572234683776
63,0,101,7034,4,4,1,44.400001525878906,44.400001525878906,2,1,1.0,0.5569780186177635
51,0,37,1308,4,4,1,122.79999923706055,122.79999923706055,2,1,1.0,0.5481810058269528
30,1,226,6480,4,4,1,48.0,48.0,1,1,1.0,0.5634678029521689
48,1,111,7346,4,4,1,179.5,179.5,1,1,1.0,0.55012847810694
44,1,124,6660,3,4,1,25.0,25.0,1,0,1.0,0.5563211828295684
59,0,79,2165,4,4,1,150.64999675750732,150.64999675750732,2,1,1.0,0.5612354641234373
64,1,181,3736,8,4,1,12.949999809265137,12.949999809265137,1,1,1.0,0.5285016778883235
67,1,224,5973,4,4,1,84.12000274658203,84.12000274658203,1,1,1.0,0.5583352786172343
37,1,201,4014,14,4,1,127.96999931335449,127.96999931335449,2,1,1.0,0.5344126312659799
65,1,146,7020,14,4,1,304.97999572753906,304.97999572753906,3,1,1.0,0.5580302926382134
64,0,161,3919,3,4,3,338.7700004577637,112.92333348592122,5,0,0.0,0.3555223149799198
68,0,141,157,14,4,1,36.989999771118164,36.989999771118164,2,0,0.0,0.4989759679078699
68,0,144,3276,8,1,1,84.0,84.0,2,0,1.0,0.5494614121332942
22,1,66,3889,4,4,1,179.0,179.0,1,1,1.0,0.5600410416197104
28,1,78,1608,4,4,2,55.44000244140625,27.720001220703125,2,1,0.0,0.4913353547978356
27,1,51,7113,13,0,1,55.0,55.0,1,1,1.0,0.5384900265409567
12,1,75,2569,8,4,1,136.95999717712402,136.95999717712402,2,1,1.0,0.5872854304316493
49,0,62,1611,14,4,1,120.0,120.0,1,0,1.0,0.5481810058269528
66,0,57,2232,9,3,1,11.090000152587892,11.090000152587892,1,1,1.0,0.5581590804475716
45,1,151,43,7,1,1,50.66999816894531,50.66999816894531,1,1,1.0,0.5794601895071282
14,1,4,4928,3,4,1,28.15999984741211,28.15999984741211,1,1,1.0,0.5366236510298383
29,1,17,3768,3,2,1,12.0,12.0,1,1,1.0,0.5805609481311647
12,1,62,1054,14,4,2,83.48999977111816,41.74499988555908,3,1,0.0,0.4473542589028252
43,1,27,4629,14,1,1,80.94000053405762,80.94000053405762,2,1,1.0,0.6560488917372732
61,1,8,277,12,4,1,21.989999771118164,21.989999771118164,1,1,1.0,0.5408119164697394
15,1,226,7340,4,2,2,154.48999786376953,77.24499893188477,2,1,1.0,0.6387201042250814
64,0,150,4347,7,2,1,208.0,208.0,2,1,0.0,0.4921091890623446
16,1,204,7234,4,2,1,102.88000011444092,102.88000011444092,2,1,1.0,0.5446730708743412
52,0,124,5957,3,0,1,182.79999923706055,182.79999923706055,2,1,1.0,0.6324320251722401
13,1,202,6996,14,3,1,31.950000762939453,31.950000762939453,1,1,1.0,0.5839675368161947
36,1,168,3930,7,3,2,109.0,54.5,1,0,0.0,0.49517189788436883
28,1,31,6383,12,4,1,61.310001373291016,61.310001373291016,1,1,1.0,0.5967830579493989
28,0,111,2243,4,4,3,493.29000091552734,164.43000030517578,7,1,0.0,0.43458519191738987
52,1,86,3233,9,3,1,158.57000160217285,158.57000160217285,4,1,1.0,0.5838642322244763
59,1,164,113,14,4,3,528.9799995422363,176.32666651407877,3,0,0.0,0.3173027244477824
21,0,209,3482,14,4,1,53.950000762939446,53.950000762939446,1,0,1.0,0.5344503329537067
60,1,37,5973,4,4,1,35.0,35.0,1,1,1.0,0.5585101491366016
28,1,176,6703,3,4,1,456.1499996185303,456.1499996185303,4,1,1.0,0.5148838437732054
31,0,197,4290,14,4,1,25.0,25.0,1,0,1.0,0.5464696911110023
21,1,24,1440,7,3,1,45.0,45.0,1,1,1.0,0.5839244210656128
18,1,165,967,3,1,2,187.9700050354004,93.9850025177002,3,1,0.0,0.4479420557200857
26,0,164,4171,14,4,1,110.0,110.0,1,1,1.0,0.5496078150419696
58,0,226,4418,4,4,1,31.449999809265137,31.449999809265137,2,1,1.0,0.5858542811730361
28,0,218,423,0,4,2,207.9000015258789,103.95000076293945,2,0,0.0,0.48877756468301026
15,1,163,2954,12,4,2,349.9900016784668,174.9950008392334,6,1,0.0,0.4145181650937231
19,1,62,1002,14,4,2,155.8700008392334,77.9350004196167,3,1,0.0,0.4454904054657731
66,0,204,2827,4,3,2,156.0,78.0,1,1,1.0,0.5067281482657955
51,1,138,7168,14,4,2,184.4800033569336,92.2400016784668,5,1,0.0,0.4255738935458764
63,0,55,2431,14,2,1,60.970001220703125,60.970001220703125,1,1,1.0,0.5536081891653338
22,1,199,6724,3,4,2,39.0,19.5,2,1,0.0,0.429417497544034
49,1,227,3582,7,4,1,85.98999786376953,85.98999786376953,1,1,1.0,0.5529070821822418
14,1,51,774,13,4,1,25.600000381469727,25.600000381469727,1,1,1.0,0.5430821731019752
36,1,161,167,3,3,1,177.4900016784668,177.4900016784668,4,1,1.0,0.5803572762646891
41,0,71,2879,11,4,1,17.989999771118164,17.989999771118164,1,1,1.0,0.5532875300128252
18,1,142,4674,8,4,2,164.97999954223633,82.48999977111816,2,1,0.0,0.44052128213538416
18,1,212,930,14,3,1,34.9900016784668,34.9900016784668,1,1,1.0,0.5446859909150197
38,0,161,1717,3,2,1,137.98999977111816,137.98999977111816,2,0,1.0,0.5656060383604873
40,0,177,2979,3,4,1,32.9399995803833,32.9399995803833,2,1,1.0,0.5579635078784845
46,1,71,2514,11,4,1,70.98999977111816,70.98999977111816,2,1,1.0,0.5491630707578702
23,0,19,7009,4,3,1,233.95000076293945,233.95000076293945,2,0,1.0,0.5664202224543552
22,0,149,1811,0,4,1,52.0,52.0,1,1,1.0,0.5686529691833625
13,0,8,77,12,3,1,54.13000011444092,54.13000011444092,2,1,1.0,0.6639852972189489
27,1,45,1599,11,4,1,25.0,25.0,1,1,1.0,0.5501621189219384
68,1,139,73,14,3,1,60.0,60.0,1,1,1.0,0.5023332196660116
33,1,27,212,14,3,1,89.98999786376953,89.98999786376953,1,1,1.0,0.5789245418254039
30,1,111,3137,4,3,1,21.0,21.0,1,1,1.0,0.5510336341372157
63,0,32,6056,12,4,1,8.5,8.5,1,1,1.0,0.5363575369159573
36,1,99,7317,4,4,1,30.540000915527344,30.540000915527344,1,1,1.0,0.5257307209368186
63,0,7,3866,3,1,1,79.0,79.0,1,1,1.0,0.5813488790759244
62,0,199,5788,3,4,1,258.75,258.75,1,0,1.0,0.5713534532635656
69,1,218,4947,0,4,1,99.98999786376953,99.98999786376953,2,0,1.0,0.5113853093158457
22,0,161,7373,3,4,4,403.5,100.875,5,0,0.0,0.31908525655982206
53,0,49,819,3,4,1,362.9600019454956,362.9600019454956,4,1,1.0,0.5752256905549104
40,1,202,3151,14,0,3,239.94000244140625,79.98000081380208,3,0,0.0,0.34685505214323525
42,1,66,7256,4,4,1,64.0,64.0,1,1,1.0,0.5714600582528087
30,1,66,2838,4,4,1,76.98999786376953,76.98999786376953,1,0,1.0,0.5433717787341231
51,1,66,547,4,3,3,329.9499969482422,109.98333231608073,3,1,0.0,0.34426710449097886
53,0,142,2599,8,3,3,249.50000095367432,83.1666669845581,6,0,0.0,0.36322149124026004
39,1,151,5482,7,2,2,122.35000228881836,61.17500114440918,2,0,0.0,0.44266638956814536
37,1,136,3457,14,4,2,148.48999977111816,74.24499988555908,3,0,0.0,0.4481701563720653
26,1,201,1238,14,4,2,143.71999740600586,71.85999870300293,4,1,0.0,0.4338183675810702
35,1,161,88,3,4,1,282.0,282.0,1,0,1.0,0.5905271432654893
23,1,80,1211,4,4,1,71.5,71.5,2,1,1.0,0.5547589693838999
54,0,159,1580,3,4,1,23.729999542236328,23.729999542236328,1,0,1.0,0.5567825854233522
52,0,66,2243,4,2,2,95.26999950408936,47.63499975204468,2,1,0.0,0.44016132207111486
46,1,55,4561,14,4,1,93.55000019073486,93.55000019073486,2,1,1.0,0.6056275437795823
28,0,202,3972,14,4,2,30.929999828338623,15.464999914169312,2,0,0.0,0.4877270581139224
45,1,49,819,3,4,1,105.98999786376952,105.98999786376952,1,1,1.0,0.5646344178700894
26,1,141,4477,14,4,1,47.640000343322754,47.640000343322754,2,1,1.0,0.5926310521395086
29,1,71,2524,11,4,1,257.5699996948242,257.5699996948242,3,1,1.0,0.5588374056236517
39,0,195,3774,4,4,1,49.489999771118164,49.489999771118164,2,1,1.0,0.5616743231855817
61,1,141,6303,14,4,1,137.79999923706055,137.79999923706055,3,1,1.0,0.5684130212019504
65,0,158,4734,9,3,1,135.0,135.0,1,1,1.0,0.5581399607864035
66,0,71,901,11,0,1,68.96000003814697,68.96000003814697,4,1,1.0,0.5645728873941613
38,0,54,7109,2,4,1,116.92000198364258,116.92000198364258,4,0,1.0,0.5718193068752067
69,0,0,5367,3,1,1,80.91999816894531,80.91999816894531,1,1,1.0,0.5868027374149368
39,1,61,7013,4,4,3,89.8799991607666,29.959999720255535,3,1,0.0,0.3625293704389383
53,0,15,5883,8,1,1,169.5,169.5,2,1,1.0,0.5594450287616547
35,1,150,5067,7,4,1,50.0,50.0,1,1,1.0,0.6568446144658385
57,0,161,6317,3,4,1,9.84000015258789,9.84000015258789,1,1,1.0,0.5481250137301287
64,0,51,681,13,2,1,15.0,15.0,1,0,1.0,0.5344283634272887
47,0,9,1211,4,4,2,80.27999877929688,40.13999938964844,1,1,0.0,0.43326981343211063
52,1,37,5201,4,4,1,44.5,44.5,1,0,1.0,0.5585101491366016
30,1,177,3811,3,4,2,112.9900016784668,56.4950008392334,2,1,0.0,0.4958276695959695
55,0,80,5994,4,4,1,77.86999988555908,77.86999988555908,2,1,1.0,0.5472800602885778
46,1,71,2514,11,4,1,105.05999946594238,105.05999946594238,4,1,1.0,0.5569300058956071
22,1,73,2333,11,4,2,82.48999977111816,41.24499988555908,2,1,0.0,0.43610622017519174
61,0,212,6865,14,3,1,30.950000762939453,30.950000762939453,1,1,1.0,0.5258624911600482
55,1,196,86,0,4,1,195.0,195.0,1,1,1.0,0.5365722326906814
66,0,226,7347,4,4,1,88.0,88.0,1,1,1.0,0.5641431031083767
12,0,187,5944,11,4,1,122.63000011444092,122.63000011444092,3,0,1.0,0.5527746551638735
66,0,187,5944,11,4,2,111.5,55.75,3,0,0.0,0.4722029454912059
16,0,100,5973,4,4,2,38.05999946594238,19.02999973297119,3,1,0.0,0.431981108617763
29,0,191,6290,4,4,1,128.0,128.0,1,1,1.0,0.5628752731118478
13,1,159,1580,3,3,2,240.26000213623047,120.13000106811523,2,0,0.0,0.45238408419562925
29,1,15,2660,8,4,1,34.5,34.5,1,1,1.0,0.5483116442501186
42,0,78,5973,4,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5579998406864993
12,1,161,4855,3,3,1,31.989999771118164,31.989999771118164,1,1,1.0,0.5647134011118452
20,1,100,2767,4,4,2,279.1399955749512,139.5699977874756,3,0,0.0,0.47540182110829887
31,1,51,4047,13,1,1,145.5800018310547,145.5800018310547,3,1,1.0,0.6197503270133705
19,0,212,1272,14,4,3,139.43000411987305,46.47666803995768,4,0,0.0,0.30288155955388346
61,0,199,1503,3,4,1,88.43999671936035,88.43999671936035,2,1,1.0,0.5987988040915064
47,0,184,7245,3,4,2,122.64000153541565,61.320000767707825,5,0,0.0,0.4910782207910211
51,0,191,2509,4,4,1,55.5,55.5,1,0,1.0,0.5696035168751095
63,0,190,547,4,3,3,126.97000122070312,42.323333740234375,4,1,0.0,0.33120235930580605
69,0,55,4072,14,1,3,105.56999778747559,35.18999926249186,2,0,0.0,0.36742727277503007
61,0,4,4928,3,0,1,21.989999771118164,21.989999771118164,1,1,1.0,0.5431489705419186
12,0,33,534,3,4,1,19.989999771118164,19.989999771118164,1,1,1.0,0.5495949722926048
59,0,84,7234,4,4,1,64.93000030517578,64.93000030517578,1,1,1.0,0.5686491521637793
63,1,201,3232,14,3,4,414.89999985694885,103.72499996423721,6,1,0.0,0.3333996472565896
49,1,150,3716,7,4,1,76.97000122070312,76.97000122070312,3,1,1.0,0.5460579206699886
70,0,211,4008,0,4,1,123.0,123.0,3,1,1.0,0.5489977776620261
48,0,204,2825,4,2,1,54.42999839782714,54.42999839782714,2,1,1.0,0.5401806125356227
37,1,117,6017,14,3,1,214.0,214.0,1,1,1.0,0.59656426740493
16,0,99,547,4,4,1,594.8700008392334,594.8700008392334,6,0,1.0,0.5227986440409983
59,1,136,3457,14,4,1,198.94999694824216,198.94999694824216,1,1,1.0,0.5657295551075506
62,1,51,2690,13,4,4,201.64999961853027,50.41249990463257,5,1,0.0,0.31537264182015906
63,1,227,4860,7,4,1,17.690000534057617,17.690000534057617,1,1,1.0,0.554978839263693
61,1,37,1308,4,4,1,138.93999862670898,138.93999862670898,2,0,1.0,0.5666363631998469
19,1,161,577,3,4,1,12.510000228881836,12.510000228881836,1,0,1.0,0.5853957839249847
61,1,111,3067,4,4,1,277.9799995422363,277.9799995422363,4,1,1.0,0.5551317682503548
17,1,141,4460,14,4,2,130.9499969482422,65.4749984741211,2,1,0.0,0.42722490485292497
54,1,184,1444,3,4,1,44.5,44.5,2,1,1.0,0.5545321259729646
46,0,25,6047,2,4,3,156.4900016784668,52.163333892822266,4,1,0.0,0.3432950737881277
62,1,18,7006,8,4,1,19.25,19.25,1,0,1.0,0.5647448380311473
21,0,85,2055,4,4,4,201.86999893188474,50.467499732971184,5,1,0.0,0.3582536277428211
33,0,202,5729,14,4,1,31.21999931335449,31.21999931335449,1,1,1.0,0.5579998406864993
25,0,176,597,3,4,2,130.86999893188477,65.43499946594238,2,1,0.0,0.4501128487288111
27,0,204,7234,4,4,1,44.93000030517578,44.93000030517578,2,1,1.0,0.5870326263997699
42,1,191,547,4,0,1,17.0,17.0,1,0,1.0,0.5945307427150825
27,1,177,2986,3,0,1,6.96999979019165,6.96999979019165,1,1,1.0,0.5991783041564982
57,0,211,4008,0,4,1,361.9800033569336,361.9800033569336,3,0,1.0,0.5838305723394708
17,0,190,1732,4,4,2,265.54999828338623,132.77499914169312,5,0,1.0,0.5066831746424442
68,0,78,5973,4,4,1,74.25,74.25,1,1,1.0,0.5736883748771453
61,0,66,7255,4,4,1,17.30999994277954,17.30999994277954,2,1,1.0,0.5621885005249062
41,1,212,7373,14,4,2,216.5,108.25,3,1,0.0,0.45620706550217954
47,0,78,3058,4,3,3,439.5299987792969,146.50999959309897,4,1,0.0,0.3791934151937982
49,1,84,2838,4,4,1,101.98999786376953,101.98999786376953,2,1,1.0,0.5569300058956071
63,0,24,5311,7,4,2,181.95000076293945,90.97500038146973,2,1,0.0,0.4267315901901203
47,0,140,2009,0,4,1,62.0,62.0,1,1,1.0,0.5575567043376066
49,1,161,7373,3,4,2,251.92000198364258,125.96000099182129,3,1,0.0,0.479061615264734
18,0,226,547,4,4,1,107.94999980926514,107.94999980926514,2,0,1.0,0.5401105463270884
26,0,65,3903,7,2,2,398.20000076293945,199.10000038146973,3,0,0.0,0.3957573338451492
45,1,37,5973,4,3,1,225.5,225.5,1,1,1.0,0.571146422473759
39,0,76,1244,7,4,1,84.0,84.0,1,1,1.0,0.5525932404083772
27,0,68,7255,4,4,1,13.0,13.0,1,1,1.0,0.5578119141744351
33,0,227,4229,7,4,1,29.989999771118164,29.989999771118164,1,1,1.0,0.5523295791518289
65,0,55,3176,14,0,1,12.949999809265137,12.949999809265137,1,1,1.0,0.5463620849284835
61,1,78,5757,4,0,1,186.36000537872314,186.36000537872314,2,1,1.0,0.6021740500401053
